"STATE_NAME","GEOID","year_numerical","total_event_days","average_impacted_area_hectare","sd_impacted_area_hectare"
"Texas",48367,2021,30,271619,72959.5
"Texas",48367,2022,10,239058.1,149908.9
"Texas",48369,2008,2,170483.6,237648.1
"Texas",48369,2009,5,211270.6,174251.9
"Texas",48369,2010,6,30549.9,23094.7
"Texas",48369,2011,10,243084.5,153675.7
"Texas",48369,2013,4,260278.4,156495.6
"Texas",48369,2014,5,338526.2,0
"Texas",48369,2015,8,214997.6,170565.7
"Texas",48369,2016,1,338526.2,NA
"Texas",48369,2017,3,226497.2,194040
"Texas",48369,2018,2,338526.2,0
"Texas",48369,2019,2,3711.8,2903.6
"Texas",48369,2020,1,2439.1,NA
"Texas",48369,2021,14,148646.5,148777.9
"Texas",48369,2022,6,338526.2,0
"Texas",48371,2008,2,1006978.7,947923.2
"Texas",48371,2009,5,1358212.6,713415.2
"Texas",48371,2010,9,516241.6,708621.3
"Texas",48371,2011,11,1157893.9,469446.8
"Texas",48371,2012,2,846283.5,0
"Texas",48371,2013,5,449864.3,498330.1
"Texas",48371,2014,8,724917.2,803644.9
"Texas",48371,2015,5,946261.4,726664.8
"Texas",48371,2016,7,291011.2,623681.6
"Texas",48371,2017,4,836646.8,614624.1
"Texas",48371,2018,6,1230406.3,692265.2
"Texas",48371,2019,2,357179.3,28968
"Texas",48371,2020,3,684150.8,301128.2
"Texas",48371,2021,11,1128381.3,723618.5
"Texas",48371,2022,8,1313162.6,530964
"Texas",48373,2010,4,293921.1,193399.9
"Texas",48373,2011,6,388533.4,3359.1
"Texas",48373,2012,1,384196.8,NA
"Texas",48373,2013,1,384196.8,NA
"Texas",48373,2014,5,222007.7,200634.4
"Texas",48373,2015,1,234088.7,NA
"Texas",48373,2016,1,390701.7,NA
"Texas",48373,2017,3,347670.1,74533
"Texas",48373,2018,7,344083.5,104781.2
"Texas",48373,2019,2,226756.9,231853
"Texas",48373,2020,8,54397.8,48917
"Texas",48373,2021,11,206578.8,195014.5
"Texas",48373,2022,8,322714.5,73237.4
"Texas",48375,2008,5,178655.9,52334.2
"Texas",48375,2009,9,270229.9,92861.3
"Texas",48375,2010,7,183268.4,150086.5
"Texas",48375,2011,9,306497.9,108155.2
"Texas",48375,2012,1,224341.5,NA
"Texas",48375,2013,4,289874.4,140672.6
"Texas",48375,2014,10,293578.5,116624.2
"Texas",48375,2015,5,196488.4,139134.3
"Texas",48375,2016,2,188341.4,243059.9
"Texas",48375,2017,3,238083.6,178292.9
"Texas",48375,2018,3,314921,78444.1
"Texas",48375,2019,3,236052.9,44956.6
"Texas",48375,2021,18,259855.4,120682.9
"Texas",48375,2022,7,359327.6,2336.4
"Texas",48377,2008,4,663957.2,765214.2
"Texas",48377,2009,5,70916.6,101878
"Texas",48377,2010,17,439165.9,477392.3
"Texas",48377,2011,15,1061497.9,537689.1
"Texas",48377,2012,4,238026,263481.9
"Texas",48377,2013,6,581894.3,592219.1
"Texas",48377,2014,8,579520.8,579163.5
"Texas",48377,2015,23,270817.5,419605
"Texas",48377,2016,3,896900.8,744351.1
"Texas",48377,2017,3,939343.6,670838.1
"Texas",48377,2018,8,1326652.1,0
"Texas",48377,2019,2,675169.7,921335.2
"Texas",48377,2020,6,931558.3,612076.7
"Texas",48377,2021,11,777225.7,633175.6
"Texas",48377,2022,24,584252.1,569618
"Texas",48379,2008,1,3335.1,NA
"Texas",48379,2009,1,721.1,NA
"Texas",48379,2010,14,17293,33173.4
"Texas",48379,2011,4,95300.8,0
"Texas",48379,2014,4,61586.6,44740.6
"Texas",48379,2015,2,95300.8,0
"Texas",48379,2016,1,95300.8,NA
"Texas",48379,2017,3,95300.8,0
"Texas",48379,2018,6,66232.3,45032.7
"Texas",48379,2019,5,59850.3,36997.4
"Texas",48379,2020,10,28027,25553.5
"Texas",48379,2021,9,84293.7,22400.4
"Texas",48379,2022,7,82842.9,32960.6
"Texas",48381,2008,5,82974,153011.3
"Texas",48381,2009,9,235909.7,167170.7
"Texas",48381,2010,7,111861.4,120182.6
"Texas",48381,2011,8,313921,120966
"Texas",48381,2012,1,155136.9,NA
"Texas",48381,2013,5,234082.7,168357
"Texas",48381,2014,10,267379.7,122295.8
"Texas",48381,2015,7,182657.4,138224.4
"Texas",48381,2016,3,208790.1,184440.3
"Texas",48381,2017,3,221279.5,163532.7
"Texas",48381,2018,4,319359,39645.7
"Texas",48381,2019,3,61375,18425.9
"Texas",48381,2021,18,205668.2,139566.5
"Texas",48381,2022,7,336996.4,52101.4
"Texas",48383,2008,1,5897.7,NA
"Texas",48383,2009,2,5897.7,0
"Texas",48383,2010,6,210866.2,183658.8
"Texas",48383,2011,6,400211.7,45983.5
"Texas",48383,2013,5,253205.1,227002.6
"Texas",48383,2014,7,302317.3,196407.2
"Texas",48383,2015,4,417919,2130.8
"Texas",48383,2016,7,259997,174236.4
"Texas",48383,2017,2,418984.4,0
"Texas",48383,2018,4,315712.7,206543.4
"Texas",48383,2019,1,414722.8,NA
"Texas",48383,2021,16,288793.3,176772.8
"Texas",48383,2022,8,418439.3,1502.1
"Texas",48385,2009,2,123400.1,16838.3
"Texas",48385,2010,8,172128.6,98066.1
"Texas",48385,2011,7,158801,107353.9
"Texas",48385,2012,1,19635.3,NA
"Texas",48385,2013,1,241781.5,NA
"Texas",48385,2014,5,198945.6,95784
"Texas",48385,2015,2,126930,162424.5
"Texas",48385,2016,9,137192.3,119126.2
"Texas",48385,2017,4,145390.8,115312.7
"Texas",48385,2018,7,197250.1,76051.8
"Texas",48385,2019,4,202816.5,77930
"Texas",48385,2020,1,162306.8,NA
"Texas",48385,2021,10,202256.2,85718.5
"Texas",48385,2022,7,241781.5,0
"Texas",48387,2008,1,395899.3,NA
"Texas",48387,2009,4,175248.7,94512.9
"Texas",48387,2010,6,331610.8,157473.9
"Texas",48387,2011,5,395899.3,0
"Texas",48387,2013,3,27633.3,30214.1
"Texas",48387,2014,8,214522.6,172861.2
"Texas",48387,2015,2,299921.7,135732.9
"Texas",48387,2016,1,395899.3,NA
"Texas",48387,2017,3,343082.5,91481.3
"Texas",48387,2018,6,368750.6,66500.4
"Texas",48387,2019,1,395899.3,NA
"Texas",48387,2021,12,204261.4,200354.9
"Texas",48387,2022,10,241815.7,199026.1
"Texas",48389,2008,3,428579,455450.4
"Texas",48389,2009,16,399218.1,279466
"Texas",48389,2010,18,614083.3,346302.2
"Texas",48389,2011,11,676586.1,302724.1
"Texas",48389,2012,2,940650.9,0
"Texas",48389,2013,5,507531.3,264096.2
"Texas",48389,2014,7,458919.3,407713.5
"Texas",48389,2015,12,409247,257172.3
"Texas",48389,2016,2,608490.8,469745.3
"Texas",48389,2017,3,656615.8,342459.3
"Texas",48389,2018,6,719210.8,343053.5
"Texas",48389,2019,1,276330.7,NA
"Texas",48389,2020,5,433454,285462.8
"Texas",48389,2021,11,728033.7,300889.8
"Texas",48389,2022,8,706595.1,323864.1
"Texas",48391,2010,1,253886.1,NA
"Texas",48391,2011,6,226662.5,82240.3
"Texas",48391,2013,1,262927.8,NA
"Texas",48391,2014,1,262927.8,NA
"Texas",48391,2015,1,58939.7,NA
"Texas",48391,2016,1,207578,NA
"Texas",48391,2017,1,262927.8,NA
"Texas",48391,2018,5,217183.5,89106.9
"Texas",48391,2019,2,169293.5,110227.6
"Texas",48391,2021,8,229958,83707.4
"Texas",48391,2022,5,183609.9,108610.5
"Texas",48393,2008,22,29702.1,11297.8
"Texas",48393,2009,7,212181,190245.4
"Texas",48393,2010,5,143702.5,182135.4
"Texas",48393,2011,8,320774.4,121039
"Texas",48393,2012,1,364716.6,NA
"Texas",48393,2013,3,364716.6,0
"Texas",48393,2014,5,364716.6,0
"Texas",48393,2015,3,259610.2,182049.7
"Texas",48393,2016,4,104982.5,173559.7
"Texas",48393,2017,2,275095.4,126743.5
"Texas",48393,2018,3,364716.6,0
"Texas",48393,2019,5,130951.1,113058.2
"Texas",48393,2021,15,236454,152280.3
"Texas",48393,2022,7,312671.4,128718.3
"Texas",48395,2008,10,142151.6,67576.5
"Texas",48395,2009,10,132337.9,37345.5
"Texas",48395,2010,3,222071,145948.7
"Texas",48395,2011,9,161712.5,120211.7
"Texas",48395,2013,1,306334.5,NA
"Texas",48395,2014,17,185475.7,67424.6
"Texas",48395,2016,1,306334.5,NA
"Texas",48395,2017,2,306334.5,0
"Texas",48395,2018,6,294362.3,29325.7
"Texas",48395,2019,7,127958.9,153360.1
"Texas",48395,2020,2,873.2,227.6
"Texas",48395,2021,9,238738.2,134134.1
"Texas",48395,2022,8,200444.7,147498.5
"Texas",48397,2008,1,39636.3,NA
"Texas",48397,2010,2,54869.2,0
"Texas",48397,2011,4,54869.2,0
"Texas",48397,2013,1,54869.2,NA
"Texas",48397,2014,2,54869.2,0
"Texas",48397,2015,2,52023.8,4024.1
"Texas",48397,2016,4,29884.1,29118.5
"Texas",48397,2017,2,54869.2,0
"Texas",48397,2018,4,54869.2,0
"Texas",48397,2019,6,37206.1,27378
"Texas",48397,2020,7,36527.2,25733.5
"Texas",48397,2021,13,54263.5,1778.1
"Texas",48397,2022,6,54869.2,0
"Texas",48399,2010,2,380418.4,0
"Texas",48399,2011,5,345695.4,63364.8
"Texas",48399,2013,3,380418.4,0
"Texas",48399,2014,5,343195.4,61881.6
"Texas",48399,2015,1,373650.2,NA
"Texas",48399,2016,4,169556,149803.7
"Texas",48399,2017,2,380418.4,0
"Texas",48399,2018,3,380418.4,0
"Texas",48399,2019,2,213568.5,235961.4
"Texas",48399,2021,11,278807.2,148591.9
"Texas",48399,2022,8,350485.8,84662.3
"Texas",48401,2010,3,339811.7,0
"Texas",48401,2011,5,272064,108972.1
"Texas",48401,2014,3,339811.7,0
"Texas",48401,2015,1,339811.7,NA
"Texas",48401,2016,1,339811.7,NA
"Texas",48401,2017,8,110592.3,152474.3
"Texas",48401,2018,6,303969.4,87795.3
"Texas",48401,2019,13,44593.5,90847.3
"Texas",48401,2020,3,126994.5,109279
"Texas",48401,2021,10,228518.6,150375
"Texas",48401,2022,8,339811.7,0
"Texas",48403,2008,1,9552.4,NA
"Texas",48403,2010,6,147001.9,64007.1
"Texas",48403,2011,4,205362.5,80.4
"Texas",48403,2013,1,167828.5,NA
"Texas",48403,2014,3,176328.5,50408.9
"Texas",48403,2015,1,205432.1,NA
"Texas",48403,2016,1,128319.4,NA
"Texas",48403,2017,6,189041.9,40147.7
"Texas",48403,2018,12,205432.1,0
"Texas",48403,2019,9,38644.6,46481.6
"Texas",48403,2020,13,100483.9,86409.6
"Texas",48403,2021,6,189041.9,40147.7
"Texas",48403,2022,5,205432.1,0
"Texas",48405,2008,1,15199.5,NA
"Texas",48405,2010,3,211178,0
"Texas",48405,2011,4,211178,0
"Texas",48405,2013,1,91627.7,NA
"Texas",48405,2014,4,157716.7,66104.4
"Texas",48405,2015,1,211178,NA
"Texas",48405,2016,1,211178,NA
"Texas",48405,2017,6,147839.4,69057.2
"Texas",48405,2018,12,173384.7,33680.6
"Texas",48405,2019,13,36758.9,77186.9
"Texas",48405,2020,13,107286,91460.8
"Texas",48405,2021,7,164749.8,80767.1
"Texas",48405,2022,9,144809.7,81835.2
"Texas",48407,2010,10,75453,79864.1
"Texas",48407,2011,6,220087.7,0
"Texas",48407,2012,1,220087.7,NA
"Texas",48407,2013,1,220087.7,NA
"Texas",48407,2014,3,220087.7,0
"Texas",48407,2015,1,12096.1,NA
"Texas",48407,2016,1,220087.7,NA
"Texas",48407,2017,3,178109.7,72708
"Texas",48407,2018,8,150995.7,99145.1
"Texas",48407,2019,2,130809.2,126258.8
"Texas",48407,2020,8,9760.6,12687
"Texas",48407,2021,11,138376.2,104673
"Texas",48407,2022,8,146863.5,82759.8
"Texas",48409,2010,4,64610.9,99876.7
"Texas",48409,2011,3,200117.7,56080.6
"Texas",48409,2013,1,232495.9,NA
"Texas",48409,2014,2,126019.6,150580.3
"Texas",48409,2016,2,127442.2,148568.4
"Texas",48409,2017,6,96949.1,66900.8
"Texas",48409,2018,5,192738.7,44124.7
"Texas",48409,2019,14,95255.1,47269.2
"Texas",48409,2021,9,165568,101360
"Texas",48409,2022,8,128787.2,101242.3
"Texas",48411,2008,12,20125.8,13531.1
"Texas",48411,2009,3,107132.5,142693
"Texas",48411,2010,9,137498.1,156133.1
"Texas",48411,2011,3,403913.5,0
"Texas",48411,2013,3,255680.2,141268.8
"Texas",48411,2014,2,403913.5,0
"Texas",48411,2015,4,68084.6,134993.7
"Texas",48411,2016,8,172517.9,168311.2
"Texas",48411,2017,5,320668.2,179104.6
"Texas",48411,2018,4,312521.1,182784.8
"Texas",48411,2019,4,266067.2,185217.5
"Texas",48411,2020,2,99330.5,28232.4
"Texas",48411,2021,10,291492.9,182385.2
"Texas",48411,2022,9,360234.4,86673.1
"Texas",48413,2010,8,292679.3,189684.5
"Texas",48413,2011,4,347645.3,229324.9
"Texas",48413,2013,3,309424.5,264801.6
"Texas",48413,2014,5,462248.1,133.5
"Texas",48413,2015,2,239292.7,315391
"Texas",48413,2016,7,356373.4,159991.7
"Texas",48413,2017,3,162207.7,260033.3
"Texas",48413,2018,5,282412.1,246398.8
"Texas",48413,2019,3,201618.9,230349.1
"Texas",48413,2020,5,172529.3,97542.3
"Texas",48413,2021,16,383407.5,138272.2
"Texas",48413,2022,8,348684,210402
"Texas",48415,2008,2,130581.9,80018.8
"Texas",48415,2010,7,200348.7,117781.2
"Texas",48415,2011,6,286691,113877.4
"Texas",48415,2013,9,198302.9,113670.3
"Texas",48415,2014,5,333181.2,0
"Texas",48415,2015,4,333181.2,0
"Texas",48415,2016,9,190458,92432.3
"Texas",48415,2017,2,333181.2,0
"Texas",48415,2018,3,333181.2,0
"Texas",48415,2021,18,229050.3,115182.5
"Texas",48415,2022,8,254282.6,123278
"Texas",48417,2010,4,174458.7,186876.1
"Texas",48417,2011,5,293907.8,94279.1
"Texas",48417,2012,3,253453.3,0
"Texas",48417,2013,3,336070.7,0
"Texas",48417,2014,5,262533.5,102485.1
"Texas",48417,2015,1,336070.7,NA
"Texas",48417,2016,7,171406.9,104510.3
"Texas",48417,2017,4,204335.9,160984.1
"Texas",48417,2018,3,336070.7,0
"Texas",48417,2019,3,111038.5,187828
"Texas",48417,2020,2,8558.5,9079.8
"Texas",48417,2021,13,227337.2,148437.2
"Texas",48417,2022,7,315166.1,51803.4
"Texas",48419,2010,4,264118.8,72062
"Texas",48419,2011,4,298972.7,1359.2
"Texas",48419,2014,4,225527.3,92682.1
"Texas",48419,2015,2,171174,182399.3
"Texas",48419,2016,1,300149.8,NA
"Texas",48419,2017,6,146484.9,119185.4
"Texas",48419,2018,12,167155.5,118074.6
"Texas",48419,2019,4,85684.3,143274.1
"Texas",48419,2020,8,161963.4,124841.7
"Texas",48419,2021,7,269812.8,71312.7
"Texas",48419,2022,8,275906.8,38881.9
"Texas",48421,2008,4,293783.8,13497.8
"Texas",48421,2009,7,294402.6,107036.6
"Texas",48421,2010,3,180783,162833.6
"Texas",48421,2011,9,334085.2,70979.7
"Texas",48421,2012,1,219773.9,NA
"Texas",48421,2013,5,297104,158118.6
"Texas",48421,2014,6,315901.2,129061.3
"Texas",48421,2015,7,150945.5,103966.2
"Texas",48421,2016,2,203876.6,232940.3
"Texas",48421,2017,4,183768.4,132134
"Texas",48421,2018,3,298670.2,121104.9
"Texas",48421,2019,2,48172.7,12741.8
"Texas",48421,2020,2,42536.8,55612.7
"Texas",48421,2021,9,279286.8,158158.9
"Texas",48421,2022,7,339938.3,75805.9
"Texas",48423,2008,1,3343,NA
"Texas",48423,2009,1,3243,NA
"Texas",48423,2010,15,82821.5,124435.9
"Texas",48423,2011,5,308552,83398.3
"Texas",48423,2013,1,809.4,NA
"Texas",48423,2014,5,208667.2,187844.5
"Texas",48423,2015,1,345848.8,NA
"Texas",48423,2016,1,345848.8,NA
"Texas",48423,2017,6,189310.2,171696.1
"Texas",48423,2018,6,332323.5,30884.9
"Texas",48423,2019,4,172819.5,156160.4
"Texas",48423,2020,8,109744.4,78227.8
"Texas",48423,2021,13,229720.6,138758.6
"Texas",48423,2022,8,339218.4,18753.5
"Texas",48425,2010,6,46259.8,25970.7
"Texas",48425,2011,3,69575.6,0
"Texas",48425,2013,3,69575.6,0
"Texas",48425,2014,3,54370.3,26336.4
"Texas",48425,2016,6,66157.2,8373.5
"Texas",48425,2017,6,46433.2,35852.1
"Texas",48425,2018,4,61025.1,17101
"Texas",48425,2019,5,48837.9,28350.6
"Texas",48425,2020,6,67078.2,6117.2
"Texas",48425,2021,29,69575.6,0
"Texas",48425,2022,7,65141.2,11732.4
"Texas",48427,2010,1,395041.7,NA
"Texas",48427,2011,2,395041.7,0
"Texas",48427,2013,1,222524.2,NA
"Texas",48427,2014,4,240524,168254.4
"Texas",48427,2015,2,308783,121988.3
"Texas",48427,2017,3,389080.1,10325.8
"Texas",48427,2018,5,395041.7,0
"Texas",48427,2019,2,395041.7,0
"Texas",48427,2021,7,374186.5,55177.7
"Texas",48427,2022,5,386589.1,18900.7
"Texas",48429,2009,3,4381.8,2283.5
"Texas",48429,2010,4,197555.6,162435.2
"Texas",48429,2011,4,338228.6,0
"Texas",48429,2012,3,337375.6,0
"Texas",48429,2013,3,338228.6,0
"Texas",48429,2014,4,279118.9,117975.8
"Texas",48429,2015,1,186625.7,NA
"Texas",48429,2016,9,49609.5,109856.7
"Texas",48429,2017,3,227183.5,192335.7
"Texas",48429,2018,3,338228.6,0
"Texas",48429,2019,3,121218.7,188276.4
"Texas",48429,2020,6,54924.9,26358.3
"Texas",48429,2021,27,110552.8,137580.9
"Texas",48429,2022,8,311348.6,49772.1
"Texas",48431,2008,2,17138.1,11937.7
"Texas",48431,2010,6,204863.8,148411.1
"Texas",48431,2011,6,283263.9,95721.9
"Texas",48431,2013,4,251546.5,161414
"Texas",48431,2014,9,195864.9,151190.5
"Texas",48431,2015,5,254614.2,91160.1
"Texas",48431,2016,5,320488.7,25550.8
"Texas",48431,2017,2,332253.5,0
"Texas",48431,2018,3,332253.5,0
"Texas",48431,2019,1,312899.7,NA
"Texas",48431,2021,16,243601.2,137544.2
"Texas",48431,2022,9,265386.5,115591.3
"Texas",48433,2008,3,37017.8,53700.1
"Texas",48433,2009,3,73326.6,53907
"Texas",48433,2010,2,339589.8,2434.6
"Texas",48433,2011,6,284912,138149.5
"Texas",48433,2012,3,44221,56827.6
"Texas",48433,2013,4,256211.8,170198.9
"Texas",48433,2014,5,341311.3,0
"Texas",48433,2015,4,340626.2,456.7
"Texas",48433,2016,6,221154,110633.9
"Texas",48433,2017,2,341311.3,0
"Texas",48433,2018,4,280665.6,121291.5
"Texas",48433,2021,11,276111.1,134172.1
"Texas",48433,2022,7,258430.5,144496.1
"Texas",48435,2010,9,357972.3,173503.2
"Texas",48435,2011,5,349189.6,230489.5
"Texas",48435,2013,2,474335.8,48854.9
"Texas",48435,2014,5,495063.1,30898.6
"Texas",48435,2015,2,257739.4,355168.5
"Texas",48435,2016,6,489553.8,47342.7
"Texas",48435,2017,3,318834.2,187319.7
"Texas",48435,2018,6,397738.8,128729
"Texas",48435,2019,5,218210.3,182805.7
"Texas",48435,2020,7,286714.6,169729.5
"Texas",48435,2021,17,411702.1,149087.1
"Texas",48435,2022,8,404427.6,194938.4
"Texas",48437,2008,2,206215.3,195744.1
"Texas",48437,2009,7,267857.9,130408.1
"Texas",48437,2010,7,167900.7,124189.7
"Texas",48437,2011,7,344457.3,449.7
"Texas",48437,2012,1,86445,NA
"Texas",48437,2013,8,166291.2,154255.7
"Texas",48437,2014,8,292369.9,99067.8
"Texas",48437,2015,29,151371.8,95139.7
"Texas",48437,2016,2,344627.3,0
"Texas",48437,2017,2,344627.3,0
"Texas",48437,2018,4,290556.1,108142.4
"Texas",48437,2021,9,290694,108984
"Texas",48437,2022,6,344627.3,0
"Texas",48439,2008,1,327342.6,NA
"Texas",48439,2010,14,53120,118250.5
"Texas",48439,2011,3,331997.3,0
"Texas",48439,2013,3,296001.2,31173.6
"Texas",48439,2014,3,231541.2,173995.1
"Texas",48439,2015,3,196602.7,173195.6
"Texas",48439,2016,7,213975.8,146022.5
"Texas",48439,2017,18,63589.8,103351.9
"Texas",48439,2018,5,204853.2,174364.8
"Texas",48439,2019,7,117442.5,151235.3
"Texas",48439,2020,16,153829.7,156709.4
"Texas",48439,2021,34,124111.9,146479.2
"Texas",48439,2022,7,328226.7,9976.1
"Texas",48441,2010,10,112330.5,138774.7
"Texas",48441,2011,5,333682.3,1135
"Texas",48441,2013,7,158836.4,164809.3
"Texas",48441,2014,7,242182,155566.1
"Texas",48441,2015,5,133231.8,121638.2
"Texas",48441,2016,14,165170.2,117126.9
"Texas",48441,2017,7,156398.2,139135.6
"Texas",48441,2018,3,334189.9,0
"Texas",48441,2019,8,62005.6,109175.5
"Texas",48441,2020,5,28013.5,9691.7
"Texas",48441,2021,15,208089.9,148522.7
"Texas",48441,2022,7,333303.6,1513.6
"Texas",48443,2008,1,772901.4,NA
"Texas",48443,2009,4,732439.8,46721.1
"Texas",48443,2010,9,540492.7,252943.6
"Texas",48443,2011,10,419668.1,342276.7
"Texas",48443,2013,5,350383.3,253989.9
"Texas",48443,2014,13,476694,285271.1
"Texas",48443,2015,3,802538.9,25666.8
"Texas",48443,2016,9,537186.9,263256.6
"Texas",48443,2017,3,589971.7,393843.9
"Texas",48443,2018,6,567201.3,389700.8
"Texas",48443,2019,2,427440.8,418269.7
"Texas",48443,2020,1,154541.7,NA
"Texas",48443,2021,14,641203.4,320579.8
"Texas",48443,2022,8,717179.2,229869.8
"Texas",48445,2008,6,305816.7,0
"Texas",48445,2010,9,125465.7,140144.3
"Texas",48445,2011,7,330238.9,0
"Texas",48445,2012,2,305816.7,0
"Texas",48445,2013,6,267847.9,128964.7
"Texas",48445,2014,4,260693.2,139091.5
"Texas",48445,2015,7,311755.6,31566.2
"Texas",48445,2016,2,330238.9,0
"Texas",48445,2017,2,330238.9,0
"Texas",48445,2018,4,314066.1,32345.7
"Texas",48445,2020,1,265547.5,NA
"Texas",48445,2021,12,213342.3,148530.9
"Texas",48445,2022,9,280974.7,86390.7
"Texas",48447,2008,2,21752.2,6063.1
"Texas",48447,2009,2,26039.5,0
"Texas",48447,2010,2,339374,0
"Texas",48447,2011,5,243038,143830.7
"Texas",48447,2012,3,339374,0
"Texas",48447,2013,4,258896.8,160954.5
"Texas",48447,2014,5,166399.4,121653.4
"Texas",48447,2015,4,223354.4,18945.4
"Texas",48447,2016,4,136497.9,165159.2
"Texas",48447,2017,2,339374,0
"Texas",48447,2018,4,258896.8,160954.5
"Texas",48447,2019,1,339374,NA
"Texas",48447,2020,6,41918.3,51065
"Texas",48447,2021,10,270291.9,125205.8
"Texas",48447,2022,6,339374,0
"Texas",48449,2008,1,157934.9,NA
"Texas",48449,2009,5,74751.4,53802
"Texas",48449,2010,6,131761.5,64111.6
"Texas",48449,2011,5,157934.9,0
"Texas",48449,2014,3,157934.9,0
"Texas",48449,2015,1,157934.9,NA
"Texas",48449,2016,2,92629.7,92355.5
"Texas",48449,2017,3,157934.9,0
"Texas",48449,2018,6,157934.9,0
"Texas",48449,2019,2,112124.7,64785.4
"Texas",48449,2020,20,83364.3,36427.4
"Texas",48449,2021,13,116062.8,55039
"Texas",48449,2022,8,138423.9,55185.5
"Texas",48451,2010,11,261253.7,195225.9
"Texas",48451,2011,6,358393,226970.9
"Texas",48451,2013,5,334307.5,203852.9
"Texas",48451,2014,7,409473.9,190874.7
"Texas",48451,2015,5,103220.6,206645.8
"Texas",48451,2016,11,360839.7,169816.7
"Texas",48451,2017,2,465193,119263.3
"Texas",48451,2018,5,384308.6,235415.7
"Texas",48451,2019,2,398126.6,214109.6
"Texas",48451,2020,2,284027.4,110853.4
"Texas",48451,2021,16,492354.9,109151.2
"Texas",48451,2022,9,415568,212116.4
"Texas",48453,2009,1,51599,NA
"Texas",48453,2010,14,122763.9,119328.5
"Texas",48453,2011,4,272872.7,169384.1
"Texas",48453,2013,2,356660,1279.6
"Texas",48453,2014,2,357564.8,0
"Texas",48453,2015,1,357564.8,NA
"Texas",48453,2016,25,73397.8,91400.3
"Texas",48453,2017,3,274864,143241.9
"Texas",48453,2018,8,160082.6,163902.9
"Texas",48453,2019,5,166362.9,132809.9
"Texas",48453,2020,8,50145.5,43672.4
"Texas",48453,2021,9,309395.2,96855.1
"Texas",48453,2022,9,291109.4,130332.2
"Texas",48455,2010,3,252995.2,0
"Texas",48455,2011,6,213094.3,61814.2
"Texas",48455,2012,1,133292.5,NA
"Texas",48455,2013,1,133292.5,NA
"Texas",48455,2014,5,152502,137609.3
"Texas",48455,2016,1,252995.2,NA
"Texas",48455,2017,3,252995.2,0
"Texas",48455,2018,6,252995.2,0
"Texas",48455,2019,2,145872.1,151494.9
"Texas",48455,2020,6,26588.3,14433.3
"Texas",48455,2021,14,109457.2,128991.8
"Texas",48455,2022,9,209000,90734.3
"Texas",48457,2008,2,35478.2,22866
"Texas",48457,2010,3,329337.9,0
"Texas",48457,2011,6,311923.2,26978.8
"Texas",48457,2012,1,277093.7,NA
"Texas",48457,2013,2,179960.8,137366.7
"Texas",48457,2014,4,184363.4,120497.5
"Texas",48457,2015,1,329337.9,NA
"Texas",48457,2016,1,329337.9,NA
"Texas",48457,2017,3,242731.9,150006
"Texas",48457,2018,7,285337.7,96846.1
"Texas",48457,2019,11,113932.4,96730.9
"Texas",48457,2020,15,198424.8,111324.8
"Texas",48457,2021,6,274616.1,134040.5
"Texas",48457,2022,8,231906.1,134468.6
"Texas",48459,2008,2,23241.4,31054.1
"Texas",48459,2009,7,86915.6,51701.2
"Texas",48459,2010,18,105088.4,73258.9
"Texas",48459,2011,5,161791.3,93711.9
"Texas",48459,2014,7,136454.9,80198.2
"Texas",48459,2015,5,118361.8,67990
"Texas",48459,2016,1,217528.2,NA
"Texas",48459,2017,3,217528.2,0
"Texas",48459,2018,6,217528.2,0
"Texas",48459,2019,1,217528.2,NA
"Texas",48459,2021,8,217528.2,0
"Texas",48459,2022,8,212402.3,14498.2
"Texas",48461,2008,1,212319.1,NA
"Texas",48461,2009,4,161144.9,59090.9
"Texas",48461,2010,8,177685.9,104721.6
"Texas",48461,2011,6,439598.7,6338.1
"Texas",48461,2013,5,307574.2,184325
"Texas",48461,2014,5,325521,159750.3
"Texas",48461,2015,4,369270.5,145831.5
"Texas",48461,2016,3,226056.9,211819.8
"Texas",48461,2017,2,442186.2,0
"Texas",48461,2018,5,320840.1,177859.1
"Texas",48461,2019,1,150523.3,NA
"Texas",48461,2021,13,330499.2,150387.6
"Texas",48461,2022,8,381802.6,103312.7
"Texas",48463,2008,4,183679,54772.6
"Texas",48463,2009,3,466585.1,61752.4
"Texas",48463,2010,9,310258,265444.7
"Texas",48463,2011,7,427034.3,162530.1
"Texas",48463,2012,1,191332,NA
"Texas",48463,2013,2,301320.5,328268
"Texas",48463,2014,5,435620.4,189495.9
"Texas",48463,2015,1,484445.5,NA
"Texas",48463,2016,5,426815.9,238328.1
"Texas",48463,2017,3,463124.5,117037.8
"Texas",48463,2018,7,453472.2,103957.1
"Texas",48463,2019,10,267384.2,208602.9
"Texas",48463,2020,1,141103.3,NA
"Texas",48463,2021,17,425381.5,155168.7
"Texas",48463,2022,7,522400,21085.7
"Texas",48465,2008,1,33299.8,NA
"Texas",48465,2009,6,116266.2,157292.5
"Texas",48465,2010,8,428983.6,565652.3
"Texas",48465,2011,5,1111271.6,816.1
"Texas",48465,2013,1,1111636.6,NA
"Texas",48465,2014,8,591467,558055
"Texas",48465,2015,5,399301.1,518451.7
"Texas",48465,2016,8,817591.6,423377.5
"Texas",48465,2017,3,912595.7,344749
"Texas",48465,2018,7,980917.8,330359.1
"Texas",48465,2019,3,814021.4,513905.1
"Texas",48465,2020,4,34611.8,46476
